id,time,grade,send/reps,type,weight,outside,effort,pain,fear,date,send,attempts,attempt_load,readiness,predicted_send_probability,grade_only_expected_send_probability,performance_residual
1419,2024-10-18 18:52:08.635938,3.0,1.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-18,1,1,9.0,1841.5044514742,0.8746489070993808,0.8316552086126385,0.16834479138736147
1420,2024-10-18 18:53:12.785945,3.0,1.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-18,1,1,9.0,1841.5044514742,0.8746489070993808,0.8316552086126385,0.16834479138736147
1421,2024-10-19 15:10:57.664618,3.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-19,0,1,9.0,1813.3595112745647,0.8733380396806605,0.8316552086126385,-0.8316552086126385
1422,2024-10-19 15:11:00.917699,3.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-19,0,1,9.0,1813.3595112745647,0.8733380396806605,0.8316552086126385,-0.8316552086126385
1423,2024-10-19 15:25:06.733784,3.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-19,0,1,9.0,1813.3595112745647,0.8733380396806605,0.8316552086126385,-0.8316552086126385
1424,2024-10-19 15:25:10.713043,3.0,1.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-19,1,1,9.0,1813.3595112745647,0.8733380396806605,0.8316552086126385,0.16834479138736147
1425,2024-10-19 15:31:53.966994,2.0,1.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-19,1,1,4.0,1813.3595112745647,0.9484583847537401,0.926912189338107,0.07308781066189296
1426,2024-10-19 16:47:50.317634,10.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-19,0,1,100.0,1813.3595112745647,0.007098616283309424,0.0066785679105771075,-0.0066785679105771075
1427,2024-10-19 17:31:46.942624,5.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-19,0,1,25.0,1813.3595112745647,0.49187719686733344,0.4284486946252726,-0.4284486946252726
1428,2024-10-19 17:31:51.015635,5.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-19,0,1,25.0,1813.3595112745647,0.49187719686733344,0.4284486946252726,-0.4284486946252726
1429,2024-10-19 17:32:03.656900,5.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-19,0,1,25.0,1813.3595112745647,0.49187719686733344,0.4284486946252726,-0.4284486946252726
1430,2024-10-19 17:32:22.664470,5.0,1.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-19,1,1,25.0,1813.3595112745647,0.49187719686733344,0.4284486946252726,0.5715513053747274
1431,2024-10-19 18:06:30.349463,6.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-19,0,1,36.0,1813.3595112745647,0.2661701250545712,0.22601051750673395,-0.22601051750673395
1432,2024-10-19 18:06:34.781354,6.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-19,0,1,36.0,1813.3595112745647,0.2661701250545712,0.22601051750673395,-0.22601051750673395
1433,2024-10-19 18:06:36.916214,6.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-19,0,1,36.0,1813.3595112745647,0.2661701250545712,0.22601051750673395,-0.22601051750673395
1434,2024-10-22 18:50:28.233332,2.0,1.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-22,1,1,4.0,1442.8073089798775,0.9402363441339467,0.926912189338107,0.07308781066189296
1435,2024-10-22 19:45:46.550269,4.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-22,0,1,16.0,1442.8073089798775,0.6883547049714042,0.6580486166617547,-0.6580486166617547
1436,2024-10-22 19:54:08.567277,4.0,1.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-22,1,1,16.0,1442.8073089798775,0.6883547049714042,0.6580486166617547,0.34195138333824526
1437,2024-10-22 20:39:56.412380,6.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-22,0,1,36.0,1442.8073089798775,0.23670022771565952,0.22601051750673395,-0.22601051750673395
1438,2024-10-22 20:44:13.908039,6.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-22,0,1,36.0,1442.8073089798775,0.23670022771565952,0.22601051750673395,-0.22601051750673395
1439,2024-10-22 20:57:38.680522,6.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-22,0,1,36.0,1442.8073089798775,0.23670022771565952,0.22601051750673395,-0.22601051750673395
1440,2024-10-22 21:05:06.194673,6.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-22,0,1,36.0,1442.8073089798775,0.23670022771565952,0.22601051750673395,-0.22601051750673395
1441,2024-10-24 17:34:00.261617,3.0,1.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-24,1,1,9.0,1240.2749529364685,0.8440176592950552,0.8316552086126385,0.16834479138736147
1442,2024-10-24 17:35:07.578048,2.0,1.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-24,1,1,4.0,1240.2749529364685,0.9352377617805187,0.926912189338107,0.07308781066189296
1443,2024-10-24 17:36:29.462861,4.0,0.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-24,0,1,16.0,1240.2749529364685,0.6696899615089583,0.6580486166617547,-0.6580486166617547
1444,2024-10-24 17:37:38.798833,4.0,1.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-24,1,1,16.0,1240.2749529364685,0.6696899615089583,0.6580486166617547,0.34195138333824526
1445,2024-10-24 17:40:37.716816,6.0,0.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-24,0,1,36.0,1240.2749529364685,0.22157494684471365,0.22601051750673395,-0.22601051750673395
1446,2024-10-24 17:44:15.748244,8.0,1.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-24,1,1,64.0,1240.2749529364685,0.038427124309217804,0.042429164124164545,0.9575708358758355
1447,2024-10-24 17:54:04.138776,7.0,0.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-24,0,1,49.0,1240.2749529364685,0.09637572423179569,0.10213078272976209,-0.10213078272976209
1448,2024-10-24 17:56:47.973436,7.0,1.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-24,1,1,49.0,1240.2749529364685,0.09637572423179569,0.10213078272976209,0.8978692172702379
1449,2024-10-24 18:13:26.617287,5.0,1.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-24,1,1,25.0,1240.2749529364685,0.43171329791126467,0.4284486946252726,0.5715513053747274
1450,2024-10-24 18:13:41.348835,9.0,0.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-24,0,1,81.0,1240.2749529364685,0.01475287871152549,0.016967253101591025,-0.016967253101591025
1451,2024-10-24 18:17:26.259042,7.0,0.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-24,0,1,49.0,1240.2749529364685,0.09637572423179569,0.10213078272976209,-0.10213078272976209
1452,2024-10-24 18:23:59.542852,7.0,0.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-24,0,1,49.0,1240.2749529364685,0.09637572423179569,0.10213078272976209,-0.10213078272976209
1453,2024-10-24 18:55:30.873243,7.0,0.0,0.0,277.0,0.0,5.0,0.0,0.0,2024-10-24,0,1,49.0,1240.2749529364685,0.09637572423179569,0.10213078272976209,-0.10213078272976209
1454,2024-10-26 16:39:22.061432,4.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-26,0,1,16.0,1362.009902577865,0.6809774861505605,0.6580486166617547,-0.6580486166617547
1455,2024-10-26 16:42:21.114896,4.0,1.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-26,1,1,16.0,1362.009902577865,0.6809774861505605,0.6580486166617547,0.34195138333824526
1456,2024-10-26 16:46:54.420177,4.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-26,0,1,16.0,1362.009902577865,0.6809774861505605,0.6580486166617547,-0.6580486166617547
1457,2024-10-26 16:51:08.527889,4.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-26,0,1,16.0,1362.009902577865,0.6809774861505605,0.6580486166617547,-0.6580486166617547
1458,2024-10-26 16:53:30.153468,4.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-26,0,1,16.0,1362.009902577865,0.6809774861505605,0.6580486166617547,-0.6580486166617547
1459,2024-10-26 16:54:19.758734,4.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-26,0,1,16.0,1362.009902577865,0.6809774861505605,0.6580486166617547,-0.6580486166617547
1460,2024-10-26 16:56:22.422548,4.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-26,0,1,16.0,1362.009902577865,0.6809774861505605,0.6580486166617547,-0.6580486166617547
1461,2024-10-26 16:59:56.598686,4.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-26,0,1,16.0,1362.009902577865,0.6809774861505605,0.6580486166617547,-0.6580486166617547
1462,2024-10-26 17:03:04.991447,4.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-26,0,1,16.0,1362.009902577865,0.6809774861505605,0.6580486166617547,-0.6580486166617547
1463,2024-10-26 17:11:00.607276,4.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-26,0,1,16.0,1362.009902577865,0.6809774861505605,0.6580486166617547,-0.6580486166617547
1464,2024-10-26 17:14:28.049346,4.0,1.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-26,1,1,16.0,1362.009902577865,0.6809774861505605,0.6580486166617547,0.34195138333824526
1465,2024-10-26 17:18:49.043617,12.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-26,0,1,144.0,1362.009902577865,0.0008286263382877214,0.0010191794673629008,-0.0010191794673629008
1466,2024-10-26 17:21:38.182143,12.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-26,0,1,144.0,1362.009902577865,0.0008286263382877214,0.0010191794673629008,-0.0010191794673629008
1467,2024-10-26 17:26:28.753489,12.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-26,0,1,144.0,1362.009902577865,0.0008286263382877214,0.0010191794673629008,-0.0010191794673629008
1468,2024-10-27 15:13:40.372458,2.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,4.0,1788.696283785649,0.9479460908739067,0.926912189338107,-0.926912189338107
1469,2024-10-27 15:13:44.465477,2.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,4.0,1788.696283785649,0.9479460908739067,0.926912189338107,-0.926912189338107
1470,2024-10-27 15:13:47.839543,2.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,4.0,1788.696283785649,0.9479460908739067,0.926912189338107,-0.926912189338107
1471,2024-10-27 15:13:49.905436,2.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,4.0,1788.696283785649,0.9479460908739067,0.926912189338107,-0.926912189338107
1472,2024-10-27 16:00:24.024513,2.0,1.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,1,1,4.0,1788.696283785649,0.9479460908739067,0.926912189338107,0.07308781066189296
1473,2024-10-27 16:00:32.323163,10.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,100.0,1788.696283785649,0.007025475544114458,0.0066785679105771075,-0.0066785679105771075
1474,2024-10-27 16:47:41.491879,10.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,100.0,1788.696283785649,0.007025475544114458,0.0066785679105771075,-0.0066785679105771075
1475,2024-10-27 16:50:33.686149,10.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,100.0,1788.696283785649,0.007025475544114458,0.0066785679105771075,-0.0066785679105771075
1476,2024-10-27 16:56:24.854371,10.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,100.0,1788.696283785649,0.007025475544114458,0.0066785679105771075,-0.0066785679105771075
1477,2024-10-27 17:01:28.990306,10.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,100.0,1788.696283785649,0.007025475544114458,0.0066785679105771075,-0.0066785679105771075
1478,2024-10-27 17:07:20.142517,10.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,100.0,1788.696283785649,0.007025475544114458,0.0066785679105771075,-0.0066785679105771075
1479,2024-10-27 17:16:54.756939,10.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,100.0,1788.696283785649,0.007025475544114458,0.0066785679105771075,-0.0066785679105771075
1480,2024-10-27 17:29:59.884205,10.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,100.0,1788.696283785649,0.007025475544114458,0.0066785679105771075,-0.0066785679105771075
1481,2024-10-27 17:40:03.836704,10.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,100.0,1788.696283785649,0.007025475544114458,0.0066785679105771075,-0.0066785679105771075
1482,2024-10-27 17:48:59.871778,10.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,100.0,1788.696283785649,0.007025475544114458,0.0066785679105771075,-0.0066785679105771075
1483,2024-10-27 18:14:42.313159,10.0,0.0,0.0,277.0,1.0,5.0,0.0,0.0,2024-10-27,0,1,100.0,1788.696283785649,0.007025475544114458,0.0066785679105771075,-0.0066785679105771075
1494,2024-10-30 20:14:02.330079,2.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,4.0,2006.8811895629447,0.9523156372930023,0.926912189338107,0.07308781066189296
1495,2024-10-30 20:15:05.716797,3.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,9.0,2006.8811895629447,0.8821183975746849,0.8316552086126385,0.16834479138736147
1496,2024-10-30 20:16:23.924343,2.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,4.0,2006.8811895629447,0.9523156372930023,0.926912189338107,0.07308781066189296
1497,2024-10-30 20:17:07.580066,2.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,4.0,2006.8811895629447,0.9523156372930023,0.926912189338107,0.07308781066189296
1498,2024-10-30 20:17:53.076273,2.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,4.0,2006.8811895629447,0.9523156372930023,0.926912189338107,0.07308781066189296
1499,2024-10-30 20:18:51.022716,2.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,4.0,2006.8811895629447,0.9523156372930023,0.926912189338107,0.07308781066189296
1500,2024-10-30 20:19:32.100125,1.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,1.0,2006.8811895629447,0.9815838689810621,0.9701999099173347,0.029800090082665265
1501,2024-10-30 20:20:32.695952,3.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,9.0,2006.8811895629447,0.8821183975746849,0.8316552086126385,0.16834479138736147
1502,2024-10-30 20:21:15.494320,1.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,1.0,2006.8811895629447,0.9815838689810621,0.9701999099173347,0.029800090082665265
1503,2024-10-30 20:22:21.279951,3.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,9.0,2006.8811895629447,0.8821183975746849,0.8316552086126385,0.16834479138736147
1504,2024-10-30 20:24:06.699716,2.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,4.0,2006.8811895629447,0.9523156372930023,0.926912189338107,0.07308781066189296
1505,2024-10-30 20:26:24.392758,2.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,4.0,2006.8811895629447,0.9523156372930023,0.926912189338107,0.07308781066189296
1507,2024-10-30 20:38:29.333482,3.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,9.0,2006.8811895629447,0.8821183975746849,0.8316552086126385,0.16834479138736147
1508,2024-10-30 20:39:21.146011,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,1.0,2006.8811895629447,0.9815838689810621,0.9701999099173347,0.029800090082665265
1509,2024-10-30 20:40:11.667275,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,4.0,2006.8811895629447,0.9523156372930023,0.926912189338107,0.07308781066189296
1510,2024-10-30 20:41:20.396258,3.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,9.0,2006.8811895629447,0.8821183975746849,0.8316552086126385,0.16834479138736147
1511,2024-10-30 20:42:06.253800,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,1.0,2006.8811895629447,0.9815838689810621,0.9701999099173347,0.029800090082665265
1512,2024-10-30 20:43:05.373801,4.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,16.0,2006.8811895629447,0.7371093434574316,0.6580486166617547,0.34195138333824526
1513,2024-10-30 20:44:22.283394,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,4.0,2006.8811895629447,0.9523156372930023,0.926912189338107,0.07308781066189296
1514,2024-10-30 20:45:09.251662,3.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,9.0,2006.8811895629447,0.8821183975746849,0.8316552086126385,0.16834479138736147
1515,2024-10-30 20:45:51.095512,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,4.0,2006.8811895629447,0.9523156372930023,0.926912189338107,0.07308781066189296
1516,2024-10-30 20:46:34.208522,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,4.0,2006.8811895629447,0.9523156372930023,0.926912189338107,0.07308781066189296
1517,2024-10-30 20:47:13.117940,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,1.0,2006.8811895629447,0.9815838689810621,0.9701999099173347,0.029800090082665265
1518,2024-10-30 20:48:08.173148,3.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,9.0,2006.8811895629447,0.8821183975746849,0.8316552086126385,0.16834479138736147
1519,2024-10-30 20:59:01.229846,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,4.0,2006.8811895629447,0.9523156372930023,0.926912189338107,0.07308781066189296
1520,2024-10-30 20:59:46.639959,4.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,16.0,2006.8811895629447,0.7371093434574316,0.6580486166617547,0.34195138333824526
1521,2024-10-30 21:00:38.615769,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,1.0,2006.8811895629447,0.9815838689810621,0.9701999099173347,0.029800090082665265
1522,2024-10-30 21:01:41.889391,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,4.0,2006.8811895629447,0.9523156372930023,0.926912189338107,0.07308781066189296
1523,2024-10-30 21:02:43.888043,3.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,9.0,2006.8811895629447,0.8821183975746849,0.8316552086126385,0.16834479138736147
1524,2024-10-30 21:03:36.633415,3.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-10-30,1,1,9.0,2006.8811895629447,0.8821183975746849,0.8316552086126385,0.16834479138736147
1525,2024-11-02 14:58:16.660931,10.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,100.0,1435.863407821562,0.0060574950057428,0.0066785679105771075,-0.0066785679105771075
1526,2024-11-02 15:06:45.315668,10.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,100.0,1435.863407821562,0.0060574950057428,0.0066785679105771075,-0.0066785679105771075
1527,2024-11-02 15:09:14.770382,10.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,100.0,1435.863407821562,0.0060574950057428,0.0066785679105771075,-0.0066785679105771075
1528,2024-11-02 15:16:32.302853,10.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,100.0,1435.863407821562,0.0060574950057428,0.0066785679105771075,-0.0066785679105771075
1529,2024-11-02 15:21:27.292327,10.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,100.0,1435.863407821562,0.0060574950057428,0.0066785679105771075,-0.0066785679105771075
1530,2024-11-02 15:25:29.790784,10.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,100.0,1435.863407821562,0.0060574950057428,0.0066785679105771075,-0.0066785679105771075
1531,2024-11-02 15:30:07.212470,10.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,100.0,1435.863407821562,0.0060574950057428,0.0066785679105771075,-0.0066785679105771075
1532,2024-11-02 15:44:48.037909,10.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,100.0,1435.863407821562,0.0060574950057428,0.0066785679105771075,-0.0066785679105771075
1533,2024-11-02 15:58:06.253626,10.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,100.0,1435.863407821562,0.0060574950057428,0.0066785679105771075,-0.0066785679105771075
1534,2024-11-02 16:09:07.107380,10.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,100.0,1435.863407821562,0.0060574950057428,0.0066785679105771075,-0.0066785679105771075
1535,2024-11-02 16:22:00.293951,10.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,100.0,1435.863407821562,0.0060574950057428,0.0066785679105771075,-0.0066785679105771075
1536,2024-11-02 16:35:12.645704,10.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,100.0,1435.863407821562,0.0060574950057428,0.0066785679105771075,-0.0066785679105771075
1537,2024-11-02 16:52:19.483363,10.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,100.0,1435.863407821562,0.0060574950057428,0.0066785679105771075,-0.0066785679105771075
1538,2024-11-02 17:12:34.180822,9.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,81.0,1435.863407821562,0.016004749734122786,0.016967253101591025,-0.016967253101591025
1539,2024-11-02 17:16:38.162258,9.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,81.0,1435.863407821562,0.016004749734122786,0.016967253101591025,-0.016967253101591025
1540,2024-11-02 17:21:26.148892,9.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-11-02,0,1,81.0,1435.863407821562,0.016004749734122786,0.016967253101591025,-0.016967253101591025
1541,2024-11-04 17:49:03.449614,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,1,1,1.0,2416.611346250133,0.9844683907472406,0.9701999099173347,0.029800090082665265
1542,2024-11-04 17:49:12.360687,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,1,1,4.0,2416.611346250133,0.9595957473597623,0.926912189338107,0.07308781066189296
1543,2024-11-04 17:51:11.072022,3.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,1,1,9.0,2416.611346250133,0.898978847193318,0.8316552086126385,0.16834479138736147
1544,2024-11-04 17:55:56.029754,4.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,1,1,16.0,2416.611346250133,0.7692856685247494,0.6580486166617547,0.34195138333824526
1545,2024-11-04 18:00:14.939085,5.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,1,1,25.0,2416.611346250133,0.5554298889443463,0.4284486946252726,0.5715513053747274
1546,2024-11-04 18:14:34.697857,7.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,0,1,49.0,2416.611346250133,0.14922907793665333,0.10213078272976209,-0.10213078272976209
1547,2024-11-04 18:26:24.720135,6.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,1,1,36.0,2416.611346250133,0.31886062241918767,0.22601051750673395,0.773989482493266
1548,2024-11-04 18:32:17.930146,8.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,0,1,64.0,2416.611346250133,0.06166978507479416,0.042429164124164545,-0.042429164124164545
1549,2024-11-04 18:36:47.054494,8.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,0,1,64.0,2416.611346250133,0.06166978507479416,0.042429164124164545,-0.042429164124164545
1550,2024-11-04 18:44:02.732719,8.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,0,1,64.0,2416.611346250133,0.06166978507479416,0.042429164124164545,-0.042429164124164545
1551,2024-11-04 18:51:35.442570,8.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,0,1,64.0,2416.611346250133,0.06166978507479416,0.042429164124164545,-0.042429164124164545
1552,2024-11-04 18:55:01.519349,7.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,1,1,49.0,2416.611346250133,0.14922907793665333,0.10213078272976209,0.8978692172702379
1553,2024-11-04 18:59:40.273265,6.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,0,1,36.0,2416.611346250133,0.31886062241918767,0.22601051750673395,-0.22601051750673395
1554,2024-11-04 19:13:25.355939,6.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,0,1,36.0,2416.611346250133,0.31886062241918767,0.22601051750673395,-0.22601051750673395
1555,2024-11-04 19:13:28.213756,3.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,1,1,9.0,2416.611346250133,0.898978847193318,0.8316552086126385,0.16834479138736147
1556,2024-11-04 19:20:32.660570,6.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2024-11-04,1,1,36.0,2416.611346250133,0.31886062241918767,0.22601051750673395,0.773989482493266
1566,2024-11-06 19:26:05.464789,2.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-11-06,1,1,4.0,2303.2139325546746,0.957694784532102,0.926912189338107,0.07308781066189296
1567,2024-11-06 19:26:11.466215,2.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-11-06,1,1,4.0,2303.2139325546746,0.957694784532102,0.926912189338107,0.07308781066189296
1568,2024-11-06 21:01:15.149248,3.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-11-06,1,1,9.0,2303.2139325546746,0.8945393763634321,0.8316552086126385,0.16834479138736147
1569,2024-11-06 21:01:20.056440,3.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-11-06,1,1,9.0,2303.2139325546746,0.8945393763634321,0.8316552086126385,0.16834479138736147
1570,2024-11-06 21:01:24.493059,3.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-11-06,1,1,9.0,2303.2139325546746,0.8945393763634321,0.8316552086126385,0.16834479138736147
1571,2024-11-06 21:01:26.960688,3.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-11-06,1,1,9.0,2303.2139325546746,0.8945393763634321,0.8316552086126385,0.16834479138736147
1572,2024-11-06 21:01:38.406669,3.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-11-06,1,1,9.0,2303.2139325546746,0.8945393763634321,0.8316552086126385,0.16834479138736147
1573,2024-11-06 21:01:44.346808,2.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-11-06,1,1,4.0,2303.2139325546746,0.957694784532102,0.926912189338107,0.07308781066189296
1574,2024-11-06 21:01:48.968100,2.0,1.0,0.0,294.0,0.0,5.0,0.0,0.0,2024-11-06,1,1,4.0,2303.2139325546746,0.957694784532102,0.926912189338107,0.07308781066189296
