acute_7,chronic_30_expected_7,chronic_90_expected_7,acwr_7_30,acwr_7_90,ramp_7_30,ramp_7_90,z_overshoot_7_30,z_overshoot_7_90,ma_7,ma_30,ma_90,week_end,week_load,injury_week,predicted_injury_probability
292.0,216.06666666666666,155.7888888888889,1.351434742363468,1.874331360102703,75.93333333333334,136.2111111111111,0.6581659514363649,1.4019408075395396,41.714285714285715,30.866666666666667,22.255555555555556,2025-10-12,141.0,0,0.11020154916076612
153.0,207.43333333333334,159.44444444444446,0.7375863731319299,0.959581881533101,-54.43333333333334,-6.444444444444457,-0.5052020392554463,-0.06615754843302951,21.857142857142858,29.633333333333333,22.77777777777778,2025-10-19,246.0,0,0.4190951951226457
146.0,189.70000000000002,167.84444444444443,0.7696362677912493,0.8698530385277373,-43.70000000000002,-21.844444444444434,-0.44546683719025465,-0.21980131341184064,20.857142857142858,27.1,23.977777777777778,2025-10-26,44.0,0,0.44745672606458203
144.0,196.70000000000002,170.41111111111113,0.7320793085917641,0.8450153224228988,-52.70000000000002,-26.411111111111126,-0.5146857936717952,-0.2616294269200463,20.571428571428573,28.1,24.344444444444445,2025-11-02,29.0,0,0.45641082837776586
29.0,137.9,172.66666666666669,0.21029731689630166,0.16795366795366792,-108.9,-143.66666666666669,-1.304931272547677,-1.426365123585589,4.142857142857143,19.7,24.666666666666668,2025-11-09,0.0,1,0.7297042799917384
0.0,83.3,152.44444444444446,0.0,0.0,-83.3,-152.44444444444446,-1.1789960851294568,-1.6009218676572528,0.0,11.9,21.77777777777778,2025-11-16,109.0,0,0.7506299874963849
49.0,51.800000000000004,144.9777777777778,0.9459459459459458,0.33798283261802575,-2.8000000000000043,-95.97777777777779,-0.048986416598593034,-1.0249659781372387,7.0,7.4,20.711111111111112,2025-11-23,217.0,0,0.6823129786320083
254.0,77.46666666666667,153.06666666666666,3.278829604130809,1.6594076655052266,176.53333333333333,100.93333333333334,2.685514747018005,1.0656091095393174,36.285714285714285,11.066666666666666,21.866666666666667,2025-11-30,12.0,0,0.257003794316582
35.0,85.63333333333333,140.85555555555555,0.40871934604904636,0.2484815019326339,-50.633333333333326,-105.85555555555555,-0.7733440725056027,-1.1549374072283767,5.0,12.233333333333333,20.122222222222224,2025-12-07,66.0,0,0.7106289497741302
47.0,89.83333333333334,130.43333333333334,0.523191094619666,0.3603373370815231,-42.83333333333334,-83.43333333333334,-0.6379519678663119,-0.9534985872944534,6.714285714285714,12.833333333333334,18.633333333333333,2025-12-14,172.0,0,0.6890229116588675
107.0,103.36666666666667,117.60000000000001,1.0351499516285068,0.9098639455782312,3.6333333333333258,-10.600000000000009,0.04899868214702051,-0.13186709365987995,15.285714285714286,14.766666666666667,16.8,2025-12-21,27.0,0,0.471713582093293
111.0,84.46666666666667,117.91111111111111,1.314127861089187,0.941387108933283,26.53333333333333,-6.911111111111111,0.3997935124833604,-0.0853728326114954,15.857142857142858,12.066666666666666,16.844444444444445,2025-12-28,0.0,1,0.46906174320090277
0.0,61.833333333333336,101.1888888888889,0.0,0.0,-61.833333333333336,-101.1888888888889,-1.0025817466337412,-1.3386836907638355,0.0,8.833333333333334,14.455555555555556,2026-01-04,0.0,1,0.7994648000722961
0.0,50.86666666666667,82.67777777777778,0.0,0.0,-50.86666666666667,-82.67777777777778,-0.8656177859037071,-1.210641420440021,0.0,7.266666666666667,11.811111111111112,2026-01-11,12.0,0,0.8003708164505621
0.0,25.900000000000002,71.71111111111111,0.0,0.0,-25.900000000000002,-71.71111111111111,-0.6138882801440554,-1.1050104746191942,0.0,3.7,10.244444444444444,2026-01-18,58.0,0,0.7737194091084729
70.0,16.333333333333336,58.022222222222226,4.285714285714285,1.2064343163538873,53.666666666666664,11.977777777777774,1.8887660997530384,0.2145991995837033,10.0,2.3333333333333335,8.28888888888889,2026-01-25,0.0,1,0.8658568938535782
0.0,16.333333333333336,54.6,0.0,0.0,-16.333333333333336,-54.6,-0.574841856446577,-0.993765413481911,0.0,2.3333333333333335,7.8,2026-02-01,0.0,1,0.7880850983953096
0.0,16.333333333333336,52.34444444444445,0.0,0.0,-16.333333333333336,-52.34444444444445,-0.574841856446577,-0.9576902344488751,0.0,2.3333333333333335,7.477777777777778,2026-02-08,65.0,0,0.7864183058278705
61.0,30.566666666666663,57.08888888888889,1.9956379498364234,1.0685091475282211,30.433333333333337,3.9111111111111114,0.7592089350174057,0.06908492304435711,8.714285714285714,4.366666666666666,8.155555555555555,2026-02-15,89.0,0,0.5950568843158198
93.0,49.46666666666667,55.84444444444445,1.880053908355795,1.6653402307998406,43.53333333333333,37.15555555555555,0.8752964519541008,0.665196313424371,13.285714285714286,7.066666666666666,7.977777777777778,2026-02-22,21.0,0,0.2584907018567771
21.0,40.83333333333333,40.6,0.5142857142857143,0.5172413793103449,-19.83333333333333,-19.6,-0.4570230226384847,-0.4210848630412874,3.0,5.833333333333333,5.8,2026-03-01,73.0,0,0.6926673975307138
73.0,57.866666666666674,45.34444444444445,1.2615207373271888,1.6098995344278362,15.133333333333326,27.65555555555555,0.30830367022634997,0.5706444691119467,10.428571428571429,8.266666666666667,6.477777777777778,2026-03-08,123.0,0,0.2330846748610704
123.0,72.33333333333334,49.77777777777777,1.7004608294930874,2.4709821428571432,50.66666666666666,73.22222222222223,0.8947402638465456,1.401703436144147,17.571428571428573,10.333333333333334,7.111111111111111,2026-03-15,104.0,0,0.05183837927483539
104.0,89.60000000000001,44.48888888888889,1.1607142857142856,2.3376623376623376,14.399999999999991,59.51111111111111,0.2294255331527369,1.309707278998498,14.857142857142858,12.8,6.355555555555555,2026-03-22,63.0,0,0.055750680430195675
63.0,89.60000000000001,47.28888888888889,0.7031249999999999,1.332236842105263,-26.60000000000001,15.711111111111109,-0.44654078445435214,0.33844532633103813,9.0,12.8,6.7555555555555555,2026-03-29,191.0,0,0.32937258401139996
191.0,124.60000000000001,62.144444444444446,1.5329052969502406,3.0734847130341496,66.39999999999999,128.85555555555555,0.8144737562507843,2.2240720587639085,27.285714285714285,17.8,8.877777777777778,2026-04-05,209.0,0,0.012693798402907214
88.0,104.06666666666666,68.9888888888889,0.8456117873158232,1.2755677242712191,-16.066666666666663,19.011111111111106,-0.21422270374506114,0.31987934651944416,12.571428571428571,14.866666666666667,9.855555555555556,2026-04-12,166.0,0,0.33531042873600614
152.0,126.46666666666667,79.87777777777778,1.201897733263047,1.9029072193629155,25.53333333333333,72.12222222222222,0.28780365207678477,1.0734894222388063,21.714285714285715,18.066666666666666,11.411111111111111,2026-04-19,21.0,0,0.12420266391155373
156.0,147.46666666666667,87.5,1.057866184448463,1.782857142857143,8.533333333333331,68.5,0.08176464130843844,0.920892919857577,22.285714285714285,21.066666666666666,12.5,2026-04-26,184.0,0,0.1567132698260501
184.0,158.43333333333334,101.8111111111111,1.1613717652009257,1.8072683618902108,25.566666666666663,82.1888888888889,0.24268586657257857,1.0441857968059907,26.285714285714285,22.633333333333333,14.544444444444444,2026-05-03,133.0,0,0.14331390952728731
52.0,137.66666666666669,105.85555555555555,0.3777239709443099,0.4912354361288968,-85.66666666666669,-53.855555555555554,-0.8726740788166696,-0.683346339378082,7.428571428571429,19.666666666666668,15.122222222222222,2026-05-10,0.0,1,0.6649109023321483
81.0,110.36666666666667,107.10000000000001,0.7339172455451525,0.7563025210084033,-29.366666666666674,-26.10000000000001,-0.3294819852587748,-0.32637542308356904,11.571428571428571,15.766666666666667,15.3,2026-05-17,174.0,0,0.5406469751492026
100.0,102.2,107.95555555555556,0.9784735812133072,0.9263071222725401,-2.200000000000003,-7.955555555555563,-0.03107303591806157,-0.09946123615405661,14.285714285714286,14.6,15.422222222222222,2026-05-24,85.0,0,0.4720128607788883
