date,daily_score,weighted_tries,attempts,sends,mean_grade,max_grade,mean_grade_weight,max_grade_weight,leaky_load_3d,leaky_load_7d
2025-09-19,0.0,0.0,0.0,0.0,,,,,9.020882109305163,30.342193846353304
2025-09-20,0.0,0.0,0.0,0.0,,,,,6.4637444803120765,26.302977275339636
2025-09-21,18.498650530070794,8.0,12.0,4.0,6.083333333333333,10.0,2.6227675284507685,5.754602676005731,23.130125833762904,41.30012022769397
2025-09-22,0.0,0.0,0.0,0.0,,,,,16.573459377402795,35.80216148241334
2025-09-23,0.3523440448593567,0.5,1.0,0.0,4.0,4.0,0.7046880897187134,0.7046880897187134,12.22774661329124,31.38844659725068
2025-09-24,5.358942224843254,7.0,9.0,5.0,4.111111111111111,5.0,0.7568803296064082,1.0,14.120505531029039,32.56889288748866
2025-09-25,0.0,0.0,0.0,0.0,,,,,10.117784334112677,28.233253463494794
2025-09-26,0.0,0.0,0.0,0.0,,,,,7.24970926902471,24.474783465548906
2025-09-27,19.60597876445102,11.5,18.0,5.0,6.0,10.0,1.9826953933504707,5.754602676005731,24.800622448264242,40.82262765190653
2025-09-28,13.885557764516724,5.5,9.0,2.0,7.333333333333333,10.0,2.872829186294309,5.754602676005731,31.65598027041724,49.273791485685145
2025-09-29,0.0,0.0,0.0,0.0,,,,,22.68250103066008,42.71436087583912
2025-09-30,29.969474182042376,8.0,13.0,3.0,8.23076923076923,10.0,4.518652889390079,5.754602676005731,46.22219637263257,66.99760962726111
2025-10-01,0.0,0.0,0.0,0.0,,,,,33.119650944481464,58.07874712196266
2025-10-02,0.0,0.0,0.0,0.0,,,,,23.73126689699574,50.34718232520889
2025-10-03,11.80210346316038,10.5,15.0,6.0,5.4,7.0,1.2521728393804838,2.0137527074704766,28.80629923444112,55.44696313557692
2025-10-04,7.69538163407567,9.0,9.0,9.0,4.222222222222222,6.0,0.8550424037861856,1.4190675485932571,28.335996977310508,55.761128584570336
2025-10-05,1.986341215165638,4.0,4.0,4.0,3.0,3.0,0.4965853037914095,0.4965853037914095,22.28997026573287,50.32443125025779
2025-10-06,0.0,0.0,0.0,0.0,,,,,15.971461607156366,43.625137268345874
2025-10-07,12.082516244822859,6.0,12.0,0.0,7.0,7.0,2.0137527074704766,2.0137527074704766,23.52656856197757,49.90018361631991
2025-10-08,0.0,0.0,0.0,0.0,,,,,16.857523005017896,43.25736637046382
2025-10-09,2.768596578032022,3.0,4.0,2.0,4.75,7.0,1.0319542441566543,2.0137527074704766,14.847539629845297,40.267451485983834
2025-10-10,0.0,0.0,0.0,0.0,,,,,10.638727029769324,34.90696377246199
2025-10-11,7.00019040190369,5.5,7.0,4.0,5.428571428571429,7.0,1.3380410220333605,2.0137527074704766,14.6231714233811,37.26026584363122
2025-10-12,0.0,0.0,0.0,0.0,,,,,10.477960184740443,32.300100998660454
2025-10-13,10.722042267268732,11.5,14.0,9.0,4.857142857142857,7.0,1.078706551933503,2.0137527074704766,18.229828810580784,38.722285982706246
2025-10-14,0.0,0.0,0.0,0.0,,,,,13.06224312918127,33.567493946214285
2025-10-15,13.613540455523054,17.5,19.0,16.0,4.105263157894737,6.0,0.8285337778112073,1.4190675485932571,22.973046643908784,42.712459107494226
2025-10-16,0.0,0.0,0.0,0.0,,,,,16.46090721963275,37.02648684427011
2025-10-17,0.0,0.0,0.0,0.0,,,,,11.794755423317005,32.097443150688605
2025-10-18,0.0,0.0,0.0,0.0,,,,,8.451311561366643,27.82456410581979
2025-10-19,28.773013380028654,5.0,10.0,0.0,10.0,10.0,5.754602676005731,5.754602676005731,34.82864272916211,52.893513073546
2025-10-20,0.0,0.0,0.0,0.0,,,,,24.955813020232807,45.85221752360433
2025-10-21,4.5804725831716375,6.5,11.0,2.0,4.0,4.0,0.7046880897187134,0.7046880897187134,22.462093992993484,44.32874660892223
2025-10-22,0.0,0.0,0.0,0.0,,,,,16.09479364703126,38.427610758900485
2025-10-23,0.0,0.0,0.0,0.0,,,,,11.532423585322006,33.312046507093136
2025-10-24,0.0,0.0,0.0,0.0,,,,,8.263342585682855,28.87747691244927
2025-10-25,0.0,0.0,0.0,0.0,,,,,5.920943692639541,25.033246535948383
2025-10-26,0.0,0.0,0.0,0.0,,,,,4.2425415439206215,21.700768181011444
2025-10-27,0.0,0.0,0.0,0.0,,,,,3.0399138526291902,18.811916343720767
2025-10-28,0.0,0.0,0.0,0.0,,,,,2.178193456855811,16.307634530320772
2025-10-29,0.0,0.0,0.0,0.0,,,,,1.5607438123241466,14.13672797153801
2025-10-30,0.0,0.0,0.0,0.0,,,,,1.118321809314553,12.254817053306514
2025-10-31,3.1590998197024565,4.0,7.0,1.0,4.142857142857143,6.0,0.8019302213837428,1.4190675485932571,3.9604124113738646,13.782529888695516
2025-11-01,0.0,0.0,0.0,0.0,,,,,2.8377594955344163,11.947770563156473
2025-11-02,0.0,0.0,0.0,0.0,,,,,2.0333435304284904,10.357258252486128
2025-11-03,0.0,0.0,0.0,0.0,,,,,1.4569543047046618,8.97847828108541
2025-11-04,0.0,0.0,0.0,0.0,,,,,1.0439533773961553,7.783244395259941
2025-11-05,0.0,0.0,0.0,0.0,,,,,0.7480252816836008,6.74712255460531
2025-11-06,0.0,0.0,0.0,0.0,,,,,0.5359835354270784,5.848931429493331
2025-11-07,0.0,0.0,0.0,0.0,,,,,0.38404898508553753,5.070309393382006
2025-11-08,0.0,0.0,0.0,0.0,,,,,0.27518312260787386,4.3953391580186105
2025-11-09,0.0,0.0,0.0,0.0,,,,,0.1971773234900076,3.8102223779929045
2025-11-10,0.0,0.0,0.0,0.0,,,,,0.14128372601572717,3.3029975726156318
2025-11-11,0.0,0.0,0.0,0.0,,,,,0.10123421336479715,2.8632955986289867
2025-11-12,9.807495288474058,13.0,13.0,13.0,3.769230769230769,6.0,0.7544227144980045,1.4190675485932571,9.880032772051242,12.289622963377493
2025-11-13,0.0,0.0,0.0,0.0,,,,,7.0793528306698645,10.653602543214284
2025-11-14,0.0,0.0,0.0,0.0,,,,,5.072577961774143,9.235372597434791
2025-11-15,0.0,0.0,0.0,0.0,,,,,3.6346609349377474,8.005940400674652
2025-11-16,16.03463601738397,4.0,7.0,1.0,8.571428571428571,11.0,4.480654849292747,8.166169912567646,18.63898438058627,22.97480881744594
2025-11-17,0.0,0.0,0.0,0.0,,,,,13.355415905985867,19.91635401482949
2025-11-18,22.30359981764571,5.5,11.0,0.0,9.0,9.0,4.0551999668446745,4.0551999668446745,31.873173480019794,39.568646956702196
2025-11-19,0.0,0.0,0.0,0.0,,,,,22.838126765784327,34.30118556978241
2025-11-20,4.722307546355489,7.5,9.0,6.0,3.6666666666666665,4.0,0.6421488534370621,0.7046880897187134,21.086540448893267,34.4572472520297
2025-11-21,0.0,0.0,0.0,0.0,,,,,15.109166463312711,29.870226129012224
2025-11-22,12.02183211210161,8.0,11.0,5.0,5.636363636363637,8.0,1.689952581189754,2.8576511180631634,22.84802295973661,37.91567100388272
2025-11-23,3.879944028281694,2.5,4.0,1.0,5.75,9.0,1.689972014140847,4.0551999668446745,20.251267863641797,36.7482012757464
2025-11-24,0.0,0.0,0.0,0.0,,,,,14.510667503116117,31.856203541515985
2025-11-25,1.7617202242967835,2.5,3.0,2.0,4.0,4.0,0.7046880897187134,0.7046880897187134,12.159067827605071,29.37715904438046
2025-11-26,0.0,0.0,0.0,0.0,,,,,8.712352805869457,25.466409933019584
2025-11-27,0.0,0.0,0.0,0.0,,,,,6.2426735741708725,22.07626795691318
2025-11-28,0.0,0.0,0.0,0.0,,,,,4.473071077585017,19.13742880081113
2025-11-29,0.0,0.0,0.0,0.0,,,,,3.205095481511704,16.58981408546579
2025-11-30,0.0,0.0,0.0,0.0,,,,,2.2965512658817113,14.381343191654564
2025-12-01,0.0,0.0,0.0,0.0,,,,,1.6455508883421175,12.46686858156808
2025-12-02,8.056203535184475,14.5,15.0,14.0,3.1333333333333333,5.0,0.5704135690122983,1.0,9.235292269824114,18.863456387635736
2025-12-03,0.0,0.0,0.0,0.0,,,,,6.617376073629058,16.352313455342813
2025-12-04,0.0,0.0,0.0,0.0,,,,,4.741557150597065,14.175459144224213
2025-12-05,0.0,0.0,0.0,0.0,,,,,3.3974741592778366,12.288392250939593
2025-12-06,0.0,0.0,0.0,0.0,,,,,2.434396611987931,10.65253566580092
2025-12-07,2.4320794715386382,4.5,6.0,3.0,3.1666666666666665,4.0,0.5815186010194514,0.7046880897187134,4.1764008663827425,11.666527216522041
2025-12-08,0.0,0.0,0.0,0.0,,,,,2.9925219862707353,10.113454610836959
2025-12-09,0.0,0.0,0.0,0.0,,,,,2.144235700743449,8.767130292261132
2025-12-10,15.697631769753244,7.0,12.0,2.0,7.333333333333333,8.0,2.4988239466724216,2.8576511180631634,17.234043786586057,23.29766326434477
2025-12-11,0.0,0.0,0.0,0.0,,,,,12.348731980888576,20.196229399682153
2025-12-12,0.0,0.0,0.0,0.0,,,,,8.848253110190557,17.507664924869335
2025-12-13,0.0,0.0,0.0,0.0,,,,,6.340050397333447,15.17700779960065
2025-12-14,14.973494300440375,7.5,12.0,3.0,7.0,8.0,2.319410360977051,2.8576511180631634,19.516338920745582,28.13010694625031
2025-12-15,4.383090330529486,9.5,10.0,9.0,2.7,4.0,0.47354343753888434,0.7046880897187134,18.36715823501357,28.768458359842953
2025-12-16,0.0,0.0,0.0,0.0,,,,,13.16064396165044,24.938740762031212
2025-12-17,0.0,0.0,0.0,0.0,,,,,9.430013465836415,21.61884321420386
2025-12-18,0.0,0.0,0.0,0.0,,,,,6.7568999074042475,18.740897400557508
2025-12-19,0.0,0.0,0.0,0.0,,,,,4.841530346068281,16.24606977802893
2025-12-20,0.0,0.0,0.0,0.0,,,,,3.469108084051077,14.083358848372617
2025-12-21,0.0,0.0,0.0,0.0,,,,,2.4857245619872455,12.20855253990539
2025-12-22,0.0,0.0,0.0,0.0,,,,,1.7810994781261793,10.58332438478293
2025-12-23,0.0,0.0,0.0,0.0,,,,,1.2762135433240434,9.174450015055509
2025-12-24,0.0,0.0,0.0,0.0,,,,,0.9144469627699962,7.953127960414341
2025-12-25,0.0,0.0,0.0,0.0,,,,,0.6552298806838064,6.89439086276843
2025-12-26,0.0,0.0,0.0,0.0,,,,,0.46949272513347534,5.976595071173539
2025-12-27,0.0,0.0,0.0,0.0,,,,,0.3364062376447489,5.1809781829562045
2025-12-28,0.0,0.0,0.0,0.0,,,,,0.24104560234478956,4.4912754858925865
2025-12-29,0.0,0.0,0.0,0.0,,,,,0.1727167213561605,3.893387460410042
2025-12-30,0.0,0.0,0.0,0.0,,,,,0.12375693871133767,3.37509154459395
2025-12-31,0.0,0.0,0.0,0.0,,,,,0.0886757214874349,2.9257922696422
2026-01-01,0.0,0.0,0.0,0.0,,,,,0.06353893093346805,2.5363046578127473
2026-01-02,0.0,0.0,0.0,0.0,,,,,0.04552763345421534,2.1986664548913173
2026-01-03,0.0,0.0,0.0,0.0,,,,,0.03262197486627201,1.9059753586673625
2026-01-04,0.0,0.0,0.0,0.0,,,,,0.0233746664044351,1.6522479158971621
2026-01-05,0.0,0.0,0.0,0.0,,,,,0.016748680352995003,1.4322972031995467
2026-01-06,0.0,0.0,0.0,0.0,,,,,0.012000953883712985,1.2416267913276822
2026-01-07,0.0,0.0,0.0,0.0,,,,,0.008599059214432471,1.0763388251396981
2026-01-08,0.0,0.0,0.0,0.0,,,,,0.006161495168618917,0.9330543401566794
2026-01-09,0.0,0.0,0.0,0.0,,,,,0.004414904208264583,0.8088441867478138
2026-01-10,0.0,0.0,0.0,0.0,,,,,0.0031634170984055593,0.7011691498330884
2026-01-11,1.7617202242967835,2.5,3.0,2.0,4.0,4.0,0.7046880897187134,0.7046880897187134,1.7639869116961957,2.369548264273712
2026-01-12,0.0,0.0,0.0,0.0,,,,,1.2639518536726861,2.0541090226902834
2026-01-13,0.0,0.0,0.0,0.0,,,,,0.9056610782142601,1.780661715447651
2026-01-14,0.0,0.0,0.0,0.0,,,,,0.6489345193085349,1.543616288052815
2026-01-15,0.0,0.0,0.0,0.0,,,,,0.46498190159671643,1.3381268458073956
2026-01-16,0.0,0.0,0.0,0.0,,,,,0.33317409134418796,1.1599925896928502
2026-01-17,7.901079261999337,6.5,11.0,2.0,5.2727272727272725,9.0,1.3005066563824785,4.0551999668446745,8.13980893031942,8.906651201878049
2026-01-18,0.0,0.0,0.0,0.0,,,,,5.832427960662008,7.7209790876914735
2026-01-19,0.0,0.0,0.0,0.0,,,,,4.1791172504803615,6.693146135553057
2026-01-20,0.0,0.0,0.0,0.0,,,,,2.994468360528224,5.802140464709279
2026-01-21,0.0,0.0,0.0,0.0,,,,,2.1456303388410345,5.029747340102722
2026-01-22,0.0,0.0,0.0,0.0,,,,,1.53741131869665,4.360176810462311
2026-01-23,0.0,0.0,0.0,0.0,,,,,1.1016033470766882,3.7797409159930133
2026-01-24,0.0,0.0,0.0,0.0,,,,,0.7893332900133322,3.276573866855851
2026-01-25,0.0,0.0,0.0,0.0,,,,,0.5655820167727738,2.8403894720763314
2026-01-26,0.0,0.0,0.0,0.0,,,,,0.40525722371516243,2.462270860026057
2026-01-27,0.0,0.0,0.0,0.0,,,,,0.29037948962812066,2.134488191755462
2026-01-28,0.0,0.0,0.0,0.0,,,,,0.20806599626698535,1.8503406407105376
2026-01-29,0.0,0.0,0.0,0.0,,,,,0.14908580099102417,1.6040194084415562
2026-01-30,0.0,0.0,0.0,0.0,,,,,0.10682464437204169,1.390488975948345
2026-01-31,0.0,0.0,0.0,0.0,,,,,0.076543202433478,1.2053841630958821
2026-02-01,0.0,0.0,0.0,0.0,,,,,0.054845601155174846,1.0449208916966886
2026-02-02,0.0,0.0,0.0,0.0,,,,,0.03929859047492476,0.9058188279991123
2026-02-03,0.0,0.0,0.0,0.0,,,,,0.02815867053670047,0.7852343231700415
2026-02-04,9.731824116459942,15.0,17.0,13.0,3.588235294117647,6.0,0.712277534779149,1.4190675485932571,9.752000685563619,10.412526397341342
2026-02-05,0.0,0.0,0.0,0.0,,,,,6.987613831943391,9.026389014420587
2026-02-06,0.0,0.0,0.0,0.0,,,,,5.006844096785936,7.82477715114903
2026-02-07,0.0,0.0,0.0,0.0,,,,,3.5875605625086666,6.783126382801281
2026-02-08,0.7046880897187134,1.0,1.0,1.0,4.0,4.0,0.7046880897187134,0.7046880897187134,3.275287561335889,6.584830442181533
2026-02-09,0.0,0.0,0.0,0.0,,,,,2.3468460888300346,5.708243983929387
2026-02-10,0.0,0.0,0.0,0.0,,,,,1.6815887037443562,4.9483505560503165
2026-02-11,3.751476135671012,6.0,7.0,5.0,3.7142857142857144,5.0,0.6576885972186242,1.0,4.956387093411035,8.041091872927554
2026-02-12,0.0,0.0,0.0,0.0,,,,,3.551406539752823,6.970644834501692
2026-02-13,0.0,0.0,0.0,0.0,,,,,2.544693982309416,6.042697954037279
2026-02-14,8.188310768731334,8.5,13.0,4.0,4.846153846153846,7.0,1.0589209203473169,2.0137527074704766,10.011663682884734,13.42659207995189
2026-02-15,0.0,0.0,0.0,0.0,,,,,7.173670499721409,11.639215943071116
2026-02-16,0.0,0.0,0.0,0.0,,,,,5.140159524789911,10.08977907146832
2026-02-17,0.0,0.0,0.0,0.0,,,,,3.6830852408560606,8.746606490417793
2026-02-18,0.0,0.0,0.0,0.0,,,,,2.6390458945855735,7.582239864354683
2026-02-19,0.0,0.0,0.0,0.0,,,,,1.890959013511779,6.57287616901389
2026-02-20,0.0,0.0,0.0,0.0,,,,,1.3549313401929148,5.697881088712781
2026-02-21,2.8991320908116553,5.0,6.0,4.0,3.5,4.0,0.6006366967550615,0.7046880897187134,3.869982819737585,7.838499282021269
2026-02-22,0.0,0.0,0.0,0.0,,,,,2.7729638617246204,6.7950217947919045
2026-02-23,0.0,0.0,0.0,0.0,,,,,1.986915430015298,5.890454222225916
2026-02-24,2.0,2.0,4.0,0.0,5.0,5.0,1.0,1.0,3.4236871170681455,7.106304584737791
2026-02-25,0.0,0.0,0.0,0.0,,,,,2.453179016987437,6.160298393402583
2026-02-26,0.0,0.0,0.0,0.0,,,,,1.7577795761141282,5.3402265331072485
2026-02-27,0.0,0.0,0.0,0.0,,,,,1.259504103372896,4.629324361210205
2026-02-28,9.288490808144784,9.5,12.0,7.0,4.416666666666667,7.0,1.0375840255413724,2.0137527074704766,10.190964934007631,13.301549787653038
2026-03-01,0.0,0.0,0.0,0.0,,,,,7.302145460176018,11.530819543343139
2026-03-02,8.221010990021227,4.5,8.0,1.0,5.5,10.0,1.9671667362904677,5.754602676005731,13.453226846601595,18.216823618152876
2026-03-03,0.0,0.0,0.0,0.0,,,,,9.639658263841927,15.791761798223868
2026-03-04,13.68389292457833,13.0,16.0,10.0,4.9375,8.0,1.1455705382276111,2.8576511180631634,20.591009893852444,27.37342222557779
2026-03-05,0.0,0.0,0.0,0.0,,,,,14.754103305279953,23.729414767883817
2026-03-06,0.0,0.0,0.0,0.0,,,,,10.571776977673322,20.570505236284067
2026-03-07,0.0,0.0,0.0,0.0,,,,,7.575009212906078,17.832116376030044
2026-03-08,0.0,0.0,0.0,0.0,,,,,5.42773127893212,15.458267592153744
2026-03-09,6.4664083140154975,7.5,12.0,3.0,4.666666666666667,5.0,0.9015626965729044,1.0,10.355547720751078,19.866838858078033
2026-03-10,0.0,0.0,0.0,0.0,,,,,7.420074180059186,17.22212354396598
2026-03-11,0.0,0.0,0.0,0.0,,,,,5.3167154767925435,14.929478287031385
2026-03-12,0.0,0.0,0.0,0.0,,,,,3.80959310853411,12.942034781827706
2026-03-13,7.829366505282467,5.0,8.0,2.0,6.0,8.0,1.7811696038909384,2.8576511180631634,10.559059248093288,19.04853043544707
2026-03-14,0.0,0.0,0.0,0.0,,,,,7.565896561462574,16.512750057207768
2026-03-15,0.0,0.0,0.0,0.0,,,,,5.421201778850504,14.314538088691961
2026-03-16,2.55703213457807,3.0,4.0,2.0,4.5,5.0,0.8523440448593567,1.0,6.441492950062779,14.965988848797338
2026-03-17,0.0,0.0,0.0,0.0,,,,,4.615531385560307,12.973684980930074
2026-03-18,0.0,0.0,0.0,0.0,,,,,3.307172752689984,11.246600788289136
2026-03-19,0.0,0.0,0.0,0.0,,,,,2.3696928267788806,9.749429670680822
2026-03-20,0.0,0.0,0.0,0.0,,,,,1.6979591068291786,8.451565116681895
2026-03-21,4.5,4.5,9.0,0.0,5.0,5.0,1.0,1.0,5.7166408641170126,11.8264750179511
2026-03-22,0.0,0.0,0.0,0.0,,,,,4.096152170445442,10.252109825009441
2026-03-23,17.32773348559119,19.5,22.0,17.0,4.181818181818182,8.0,1.0604827404871726,2.8576511180631634,20.26275476859013,26.215060918703575
2026-03-24,0.0,0.0,0.0,0.0,,,,,14.518898230173185,22.725256951028822
2026-03-25,0.0,0.0,0.0,0.0,,,,,10.403245176953462,19.70002301699108
2026-03-26,0.0,0.0,0.0,0.0,,,,,7.454250900862916,17.077514577999462
2026-03-27,13.555010829881907,9.5,17.0,2.0,5.823529411764706,7.0,1.4174275854290197,2.0137527074704766,18.896214997223062,28.35913080021119
2026-03-28,0.0,0.0,0.0,0.0,,,,,13.539729696844333,24.58390374682776
2026-03-29,0.0,0.0,0.0,0.0,,,,,9.701640264494724,21.31124284771067
2026-03-30,5.479195560240924,8.0,11.0,5.0,3.8181818181818183,7.0,0.7497992852975405,2.0137527074704766,12.430724573674773,23.95344100113043
2026-03-31,0.0,0.0,0.0,0.0,,,,,8.907003370156993,20.764708626849835
2026-04-01,0.0,0.0,0.0,0.0,,,,,6.382146798103748,18.000467003368062
2026-04-02,0.0,0.0,0.0,0.0,,,,,4.573008009519591,15.60420703040215
2026-04-03,6.6728801905939665,14.0,16.0,12.0,2.875,4.0,0.5051410231269621,0.7046880897187134,9.949583612919474,20.199822408376
2026-04-04,0.0,0.0,0.0,0.0,,,,,7.129188185828688,17.51077962469964
2026-04-05,31.79364244123437,6.5,13.0,0.0,9.307692307692308,10.0,4.891329606343749,5.754602676005731,36.90192899535337,46.97335030528227
2026-04-06,0.0,0.0,0.0,0.0,,,,,26.441387545741467,40.72015925687264
2026-04-07,0.0,0.0,0.0,0.0,,,,,18.946082071539603,35.29940613409067
2026-04-08,0.0,0.0,0.0,0.0,,,,,13.575461016958844,30.600275051949193
2026-04-09,4.056391808402418,5.5,8.0,3.0,3.875,7.0,0.8145311129690094,2.0137527074704766,13.783634682527325,30.583093977214013
2026-04-10,0.0,0.0,0.0,0.0,,,,,9.87640582354164,26.51180827482971
2026-04-11,0.0,0.0,0.0,0.0,,,,,7.076754008500896,22.982500675863864
2026-04-12,32.43009381070198,8.5,16.0,1.0,8.4375,10.0,3.9912617263377475,5.754602676005731,37.50080963502145,52.353115727601974
2026-04-13,0.0,0.0,0.0,0.0,,,,,26.8705042753601,45.3837590073218
2026-04-14,0.0,0.0,0.0,0.0,,,,,19.25355764420238,39.34217769103551
2026-04-15,0.0,0.0,0.0,0.0,,,,,13.79577689200833,34.10486436840331
2026-04-16,0.0,0.0,0.0,0.0,,,,,9.885106096814326,29.564753194946267
2026-04-17,0.0,0.0,0.0,0.0,,,,,7.082988026711323,25.62903115626749
2026-04-18,2.2617202242967838,3.0,5.0,1.0,4.2,5.0,0.7637504717749708,1.0,7.336902917854706,24.478960925673913
2026-04-19,0.0,0.0,0.0,0.0,,,,,5.257120663283091,21.220270235314963
2026-04-20,4.5234404485935675,6.0,7.0,5.0,4.142857142857143,5.0,0.7468755054731829,1.0,8.29033200730035,22.918823742314697
2026-04-21,0.0,0.0,0.0,0.0,,,,,5.940282458282753,19.86782179048236
2026-04-22,0.0,0.0,0.0,0.0,,,,,4.256398375011831,17.22297562634424
2026-04-23,6.95759521375905,9.5,15.0,4.0,4.066666666666666,6.0,0.7675095760331903,1.4190675485932571,10.007437919730425,21.887812152172913
2026-04-24,0.0,0.0,0.0,0.0,,,,,7.170642608110277,18.974060628602157
2026-04-25,12.79332514151817,13.5,20.0,7.0,4.7,8.0,1.1192139294266217,2.8576511180631634,17.931315087163682,29.24151896897342
2026-04-26,0.0,0.0,0.0,0.0,,,,,12.848348699716954,25.348826549328773
2026-04-27,1.7617202242967835,2.5,3.0,2.0,4.0,4.0,0.7046880897187134,0.7046880897187134,10.967964356814015,23.736057744510553
2026-04-28,0.0,0.0,0.0,0.0,,,,,7.858889874914554,20.57626388591034
2026-04-29,3.8709719019565214,6.5,11.0,2.0,3.6363636363636362,4.0,0.6401880277900666,0.7046880897187134,9.502112563684129,21.708080324079987
2026-04-30,0.0,0.0,0.0,0.0,,,,,6.808561168476258,18.8182550789467
2026-05-01,0.0,0.0,0.0,0.0,,,,,4.878547257170103,16.313129439800502
2026-05-02,0.0,0.0,0.0,0.0,,,,,3.495631859876259,14.141491387127115
2026-05-03,11.402977699728261,9.5,16.0,3.0,5.0625,7.0,1.3440457872928153,2.0137527074704766,13.90770737756889,23.661924052736296
2026-05-04,0.0,0.0,0.0,0.0,,,,,9.965307794326195,20.511999026884347
2026-05-05,0.0,0.0,0.0,0.0,,,,,7.140455054139746,17.781398636103273
2026-05-06,0.0,0.0,0.0,0.0,,,,,5.11635961803599,15.414301504285948
2026-05-07,0.0,0.0,0.0,0.0,,,,,3.6660318624781394,13.362317314151467
2026-05-08,0.0,0.0,0.0,0.0,,,,,2.6268266150267308,11.583497569087111
2026-05-09,0.0,0.0,0.0,0.0,,,,,1.882203517115214,10.04147804445157
2026-05-10,0.0,0.0,0.0,0.0,,,,,1.34865775288516,8.704735397561738
2026-05-11,0.0,0.0,0.0,0.0,,,,,0.9663555071903053,7.545942739319381
2026-05-12,6.5172613263151815,6.0,9.0,3.0,5.222222222222222,7.0,1.2827518601395704,2.0137527074704766,7.20968530436245,13.0586723198115
2026-05-13,0.0,0.0,0.0,0.0,,,,,5.165965259959416,11.320274434124025
2026-05-14,7.636827374219142,8.5,12.0,5.0,4.416666666666667,7.0,1.1146581027178373,2.0137527074704766,11.338403232316528,17.450123100268254
2026-05-15,0.0,0.0,0.0,0.0,,,,,8.12432092786585,15.127126063542672
2026-05-16,0.0,0.0,0.0,0.0,,,,,5.821330321965782,13.113371271220103
2026-05-17,11.558472487408554,7.5,12.0,3.0,6.166666666666667,7.0,1.633883913629602,2.0137527074704766,15.729637932289634,22.92616423364821
