date,actual_send_rate,predicted_send_probability,grade_only_expected_send_probability,performance_residual,attempts,mean_grade,readiness
2024-11-24,0.45454545454545453,0.20059741536972522,0.2544952573396733,0.20005019720578118,11,6.181818181818182,319.78973320114807
2024-12-02,0.5882352941176471,0.3998182757823048,0.43554626244078154,0.1526890316768655,17,5.294117647058823,263.84999699816365
2024-12-03,0.4,0.3601115539589129,0.39339340818515356,0.0066065918148464405,5,5.2,840.7257312468598
2024-12-05,0.9230769230769231,0.9277250644881205,0.9330030502522473,-0.009926127175324139,26,1.5384615384615385,751.4154469016555
2024-12-07,0.25,0.3936821361209432,0.437869739992796,-0.187869739992796,12,5.083333333333333,639.2231453911279
2024-12-08,0.0,0.10127526530039464,0.11707944879372796,-0.11707944879372796,14,7.928571428571429,883.1284177483659
2024-12-10,1.0,0.924823412501464,0.9095891026226934,0.09041089737730656,3,2.0,1472.4480332743217
2024-12-12,0.16666666666666666,0.2513902689235813,0.2563308210394071,-0.08966415437274038,18,6.666666666666667,1118.6475528355181
2024-12-16,1.0,0.9902336679181454,0.9881766398835915,0.011823360116408499,1,0.0,1206.2897939682402
2024-12-17,0.5714285714285714,0.36642241086337,0.3772657879900674,0.19416278343850404,7,5.285714285714286,1045.7059630852673
2024-12-25,0.6,0.6936194228471957,0.746542649587202,-0.14654264958720195,5,3.4,414.04808627721525
2024-12-26,0.23333333333333334,0.2961161434978221,0.3264607866093636,-0.0931274532760303,30,5.966666666666667,419.9291354275743
2024-12-27,0.2857142857142857,0.5977192600901708,0.5664155994828439,-0.2807013137685582,21,4.571428571428571,1637.0272869633652
2024-12-30,0.375,0.32772384204264676,0.3138169106220503,0.06118308937794969,24,6.083333333333333,1461.7005691296356
2025-01-02,0.0,0.11432979725010865,0.10213078272976209,-0.10213078272976209,7,7.0,1691.6624975324987
2025-01-06,0.7272727272727273,0.42352766003165604,0.4264067046923044,0.3008660225804229,11,4.909090909090909,1178.7560654106603
2025-01-07,1.0,0.8500211698160671,0.8316552086126385,0.16834479138736147,10,3.0,1349.837582300981
2025-01-09,0.625,0.31575174477350393,0.326657271683692,0.298342728316308,16,5.625,1092.391303416346
2025-01-12,0.0,0.03335985428426076,0.037666819830411494,-0.037666819830411494,14,8.857142857142858,1105.4004627241154
2025-01-15,0.5,0.25580026393934857,0.23921980393341302,0.260780196066587,6,6.333333333333333,1561.7556038757104
2025-01-18,0.7,0.8421425336125029,0.8316552086126385,-0.13165520861263852,20,3.0,1206.7608765376092
2025-01-20,0.45454545454545453,0.5106162940715356,0.518519191544062,-0.06397373699860745,11,4.181818181818182,1062.8914188446745
2025-01-22,0.9,0.8316010321540819,0.8316552086126385,0.06834479138736146,20,3.0,1024.1270202013932
2025-01-26,0.8,0.3495301894088615,0.39218277168398946,0.4078172283160105,15,5.266666666666667,695.6021179011233
2025-01-29,0.5,0.501460644249398,0.5145214860339345,-0.014521486033934564,2,4.5,777.0291014175621
2025-01-30,0.4642857142857143,0.35881429764161743,0.39000886486577757,0.07427684941993673,28,5.285714285714286,726.5893554816272
2025-01-31,1.0,0.8709638101088635,0.8514219100590411,0.1485780899409588,7,2.2857142857142856,1499.8642544607512
2025-02-01,0.14285714285714285,0.028594057066169434,0.029163151083101524,0.11369399177404134,14,9.5,1350.1991748173077
2025-02-02,0.14285714285714285,0.08789142679470151,0.0669314431555336,0.07592569970160926,7,9.285714285714286,2455.457824910056
2025-02-04,0.125,0.13680993519218004,0.0946680804040624,0.030331919595937604,8,7.125,2387.019486867802
2025-02-18,1.0,0.8029924265792354,0.840254507195393,0.15974549280460706,7,2.7142857142857144,386.58800279016793
2025-02-21,1.0,0.6839718906890023,0.7383779663757072,0.2616220336242928,8,3.25,294.6727298957313
2025-02-28,0.8333333333333334,0.4624327576872372,0.5288676682457115,0.30446566508762185,6,4.5,149.9925780788461
2025-03-04,0.7,0.5478370868574713,0.6024994495664258,0.09750055043357421,10,4.1,175.25355600460486
2025-03-12,0.2,0.17392267568969125,0.20027437302185933,-0.0002743730218593407,10,7.0,132.04055252670074
2025-03-15,0.0,0.050053639625675446,0.07227997342696331,-0.07227997342696331,6,7.5,484.2993384237752
2025-03-18,1.0,0.7036423447165759,0.7448519126371966,0.25514808736280337,6,3.5,570.2423069382197
2025-03-21,0.6666666666666666,0.5988936260219658,0.6296573528096914,0.03700931385697529,9,3.7777777777777777,427.83890797681516
2025-03-23,1.0,0.8359761873601199,0.863407535521128,0.13659246447887197,3,2.6666666666666665,487.95178119073825
2025-03-26,1.0,0.8299920189609622,0.8635079544247308,0.13649204557526923,16,2.375,334.4033489071506
2025-03-28,0.0,0.026636563612302638,0.042429164124164545,-0.042429164124164545,7,8.0,344.9193366050755
2025-04-04,0.75,0.48083483360213924,0.549963628899944,0.20003637110005595,8,4.25,317.00776766277323
2025-04-06,0.4,0.39680879414029213,0.42434246585363294,-0.02434246585363294,10,5.1,378.6583588865894
2025-04-11,0.5384615384615384,0.7512583388340436,0.7908420719194523,-0.25238053345791384,13,2.769230769230769,381.3262297511456
2025-04-13,0.36363636363636365,0.5571271522931555,0.6088833119540878,-0.24524694831772423,11,3.8181818181818183,395.78461828051826
2025-04-16,0.5,0.5973929696917024,0.6542015359619359,-0.1542015359619358,12,3.75,409.6279719191571
2025-04-18,1.0,0.878193319630672,0.8987671724778865,0.10123282752211349,12,2.25,471.6660425585117
2025-04-20,0.25,0.24844797525276696,0.29655166683297474,-0.04655166683297473,12,6.0,410.7933843811649
2025-04-22,0.3333333333333333,0.277039369513538,0.29244624374942,0.04088708958391334,6,6.333333333333333,709.199490192577
2025-04-26,0.42857142857142855,0.4721302699843957,0.5168258113944036,-0.08825438282297508,14,4.428571428571429,580.2949841089837
2025-04-28,0.7692307692307693,0.3662803719371093,0.4029780329692346,0.3662527362615346,13,5.153846153846154,711.7456759639429
2025-05-04,0.25,0.36489555102494725,0.3930205300989278,-0.1430205300989278,8,5.25,483.6654936027123
2025-05-11,0.2727272727272727,0.3218190377531109,0.3855296482116051,-0.11280237548433236,11,5.090909090909091,289.96502275919033
2025-05-13,0.1,0.22282888364320536,0.26834842936926045,-0.16834842936926045,20,6.45,488.3680351116467
2025-05-17,0.45454545454545453,0.4319847266466057,0.44979582814036106,0.004749626405093471,11,4.818181818181818,873.1598953928464
