id,time,grade,send/reps,type,weight,outside,effort,date,send,attempts,attempt_load,readiness,predicted_send_probability,grade_only_expected_send_probability,performance_residual
650,2024-07-05 18:53:42.376980,9,0,0,236.0,1,5,2024-07-05,0,1,81,1404.263806050083,0.012533754362960456,0.016442593182564774,-0.016442593182564774
651,2024-07-05 18:57:20.494033,9,0,0,236.0,1,5,2024-07-05,0,1,81,1404.263806050083,0.012533754362960456,0.016442593182564774,-0.016442593182564774
652,2024-07-05 19:05:19.046044,9,0,0,236.0,1,5,2024-07-05,0,1,81,1404.263806050083,0.012533754362960456,0.016442593182564774,-0.016442593182564774
653,2024-07-05 19:17:38.517876,7,0,0,236.0,1,5,2024-07-05,0,1,49,1404.263806050083,0.0844996627115247,0.10023392045771826,-0.10023392045771826
654,2024-07-05 19:20:14.435809,7,0,0,236.0,1,5,2024-07-05,0,1,49,1404.263806050083,0.0844996627115247,0.10023392045771826,-0.10023392045771826
655,2024-07-05 19:24:43.376526,7,0,0,236.0,1,5,2024-07-05,0,1,49,1404.263806050083,0.0844996627115247,0.10023392045771826,-0.10023392045771826
656,2024-07-05 19:39:48.308349,7,0,0,236.0,1,5,2024-07-05,0,1,49,1404.263806050083,0.0844996627115247,0.10023392045771826,-0.10023392045771826
657,2024-07-05 19:50:39.149679,4,1,0,236.0,1,5,2024-07-05,1,1,16,1404.263806050083,0.6441145025405643,0.6570963018227935,0.34290369817720645
658,2024-07-05 19:52:50.777650,4,1,0,236.0,1,5,2024-07-05,1,1,16,1404.263806050083,0.6441145025405643,0.6570963018227935,0.34290369817720645
659,2024-07-05 19:59:36.014012,6,0,0,236.0,1,5,2024-07-05,0,1,36,1404.263806050083,0.19929183181294985,0.22334270735276335,-0.22334270735276335
660,2024-07-05 20:02:40.275192,6,0,0,236.0,1,5,2024-07-05,0,1,36,1404.263806050083,0.19929183181294985,0.22334270735276335,-0.22334270735276335
661,2024-07-05 20:19:53.335112,4,1,0,236.0,1,5,2024-07-05,1,1,16,1404.263806050083,0.6441145025405643,0.6570963018227935,0.34290369817720645
662,2024-07-07 17:07:46.089752,1,1,0,236.0,0,5,2024-07-07,1,1,1,2422.8202106241324,0.9803702207960265,0.9705563170026417,0.029443682997358334
663,2024-07-07 17:08:56.238852,2,1,0,236.0,0,5,2024-07-07,1,1,4,2422.8202106241324,0.9487721638721449,0.9273753283850786,0.07262467161492137
664,2024-07-07 17:10:27.807622,3,1,0,236.0,0,5,2024-07-07,1,1,9,2422.8202106241324,0.8729046509792101,0.8318390349179802,0.16816096508201983
665,2024-07-07 17:14:17.710311,4,1,0,236.0,0,5,2024-07-07,1,1,16,2422.8202106241324,0.7180666830977839,0.6570963018227935,0.34290369817720645
666,2024-07-07 17:19:38.576688,6,0,0,236.0,0,5,2024-07-07,0,1,36,2422.8202106241324,0.2593975958822448,0.22334270735276335,-0.22334270735276335
667,2024-07-07 17:24:07.077730,6,0,0,236.0,0,5,2024-07-07,0,1,36,2422.8202106241324,0.2593975958822448,0.22334270735276335,-0.22334270735276335
668,2024-07-07 17:25:57.645261,6,0,0,236.0,0,5,2024-07-07,0,1,36,2422.8202106241324,0.2593975958822448,0.22334270735276335,-0.22334270735276335
669,2024-07-07 17:27:32.404959,8,0,0,236.0,0,5,2024-07-07,0,1,64,2422.8202106241324,0.045952917569783515,0.04136939225873243,-0.04136939225873243
670,2024-07-07 17:31:38.067034,8,0,0,236.0,0,5,2024-07-07,0,1,64,2422.8202106241324,0.045952917569783515,0.04136939225873243,-0.04136939225873243
671,2024-07-07 17:34:13.015237,9,0,0,236.0,0,5,2024-07-07,0,1,81,2422.8202106241324,0.01754832648177057,0.016442593182564774,-0.016442593182564774
672,2024-07-07 17:38:47.583280,6,0,0,236.0,0,5,2024-07-07,0,1,36,2422.8202106241324,0.2593975958822448,0.22334270735276335,-0.22334270735276335
673,2024-07-07 17:44:55.337060,3,1,0,236.0,0,5,2024-07-07,1,1,9,2422.8202106241324,0.8729046509792101,0.8318390349179802,0.16816096508201983
674,2024-07-07 17:48:32.673863,5,1,0,236.0,0,5,2024-07-07,1,1,25,2422.8202106241324,0.4857276219433191,0.4260573723585436,0.5739426276414564
675,2024-07-07 17:54:12.204240,5,1,0,236.0,0,5,2024-07-07,1,1,25,2422.8202106241324,0.4857276219433191,0.4260573723585436,0.5739426276414564
676,2024-07-07 17:55:54.586363,5,1,0,236.0,0,5,2024-07-07,1,1,25,2422.8202106241324,0.4857276219433191,0.4260573723585436,0.5739426276414564
677,2024-07-09 19:51:15.911136,1,1,0,236.0,0,5,2024-07-09,1,1,1,2406.196489839643,0.9802626334540133,0.9705563170026417,0.029443682997358334
678,2024-07-09 19:51:23.681378,1,1,0,236.0,0,5,2024-07-09,1,1,1,2406.196489839643,0.9802626334540133,0.9705563170026417,0.029443682997358334
679,2024-07-09 19:51:26.871016,1,1,0,236.0,0,5,2024-07-09,1,1,1,2406.196489839643,0.9802626334540133,0.9705563170026417,0.029443682997358334
680,2024-07-09 19:51:30.749967,1,1,0,236.0,0,5,2024-07-09,1,1,1,2406.196489839643,0.9802626334540133,0.9705563170026417,0.029443682997358334
681,2024-07-09 19:51:34.034756,1,1,0,236.0,0,5,2024-07-09,1,1,1,2406.196489839643,0.9802626334540133,0.9705563170026417,0.029443682997358334
682,2024-07-09 19:51:36.785484,1,1,0,236.0,0,5,2024-07-09,1,1,1,2406.196489839643,0.9802626334540133,0.9705563170026417,0.029443682997358334
683,2024-07-09 19:51:39.841446,1,1,0,236.0,0,5,2024-07-09,1,1,1,2406.196489839643,0.9802626334540133,0.9705563170026417,0.029443682997358334
684,2024-07-09 19:51:42.279648,1,1,0,236.0,0,5,2024-07-09,1,1,1,2406.196489839643,0.9802626334540133,0.9705563170026417,0.029443682997358334
685,2024-07-09 19:51:44.520177,1,1,0,236.0,0,5,2024-07-09,1,1,1,2406.196489839643,0.9802626334540133,0.9705563170026417,0.029443682997358334
686,2024-07-09 19:51:53.010368,2,1,0,236.0,0,5,2024-07-09,1,1,4,2406.196489839643,0.948500490616709,0.9273753283850786,0.07262467161492137
687,2024-07-09 19:51:59.620261,2,1,0,236.0,0,5,2024-07-09,1,1,4,2406.196489839643,0.948500490616709,0.9273753283850786,0.07262467161492137
688,2024-07-09 19:52:02.894406,2,1,0,236.0,0,5,2024-07-09,1,1,4,2406.196489839643,0.948500490616709,0.9273753283850786,0.07262467161492137
689,2024-07-09 19:52:05.206600,2,1,0,236.0,0,5,2024-07-09,1,1,4,2406.196489839643,0.948500490616709,0.9273753283850786,0.07262467161492137
690,2024-07-09 19:52:07.588114,2,1,0,236.0,0,5,2024-07-09,1,1,4,2406.196489839643,0.948500490616709,0.9273753283850786,0.07262467161492137
691,2024-07-09 19:52:10.024081,3,1,0,236.0,0,5,2024-07-09,1,1,9,2406.196489839643,0.8722847943140211,0.8318390349179802,0.16816096508201983
692,2024-07-09 19:52:15.916456,3,1,0,236.0,0,5,2024-07-09,1,1,9,2406.196489839643,0.8722847943140211,0.8318390349179802,0.16816096508201983
700,2024-07-10 21:51:12.337822,3,1,0,250.0,0,5,2024-07-10,1,1,9,2224.2166191536917,0.8653292300669779,0.8318390349179802,0.16816096508201983
701,2024-07-10 21:53:29.758907,4,1,0,0.0,0,5,2024-07-10,1,1,16,2224.2166191536917,0.7043876972831505,0.6570963018227935,0.34290369817720645
702,2024-07-10 21:55:06.538911,5,1,0,0.0,0,5,2024-07-10,1,1,25,2224.2166191536917,0.46911019395357173,0.4260573723585436,0.5739426276414564
703,2024-07-10 21:56:55.258795,4,1,0,0.0,0,5,2024-07-10,1,1,16,2224.2166191536917,0.7043876972831505,0.6570963018227935,0.34290369817720645
704,2024-07-10 21:59:37.502172,6,0,0,0.0,0,5,2024-07-10,0,1,36,2224.2166191536917,0.2468072195024235,0.22334270735276335,-0.22334270735276335
705,2024-07-10 22:02:17.972268,6,0,0,0.0,0,5,2024-07-10,0,1,36,2224.2166191536917,0.2468072195024235,0.22334270735276335,-0.22334270735276335
706,2024-07-10 22:04:55.519889,5,0,0,0.0,0,5,2024-07-10,0,1,25,2224.2166191536917,0.46911019395357173,0.4260573723585436,-0.4260573723585436
707,2024-07-10 22:08:56.236483,6,0,0,0.0,0,5,2024-07-10,0,1,36,2224.2166191536917,0.2468072195024235,0.22334270735276335,-0.22334270735276335
708,2024-07-10 22:14:00.298294,5,0,0,0.0,0,5,2024-07-10,0,1,25,2224.2166191536917,0.46911019395357173,0.4260573723585436,-0.4260573723585436
709,2024-07-10 22:17:31.946904,4,1,0,0.0,0,5,2024-07-10,1,1,16,2224.2166191536917,0.7043876972831505,0.6570963018227935,0.34290369817720645
710,2024-07-10 22:22:22.225428,6,0,0,0.0,0,5,2024-07-10,0,1,36,2224.2166191536917,0.2468072195024235,0.22334270735276335,-0.22334270735276335
711,2024-07-12 19:46:19.299577,3,0,0,0.0,1,5,2024-07-12,0,1,9,2070.7696749861893,0.8592180868879463,0.8318390349179802,-0.8318390349179802
712,2024-07-12 19:46:25.116939,3,0,0,0.0,1,5,2024-07-12,0,1,9,2070.7696749861893,0.8592180868879463,0.8318390349179802,-0.8318390349179802
713,2024-07-12 19:46:28.280727,3,1,0,0.0,1,5,2024-07-12,1,1,9,2070.7696749861893,0.8592180868879463,0.8318390349179802,0.16816096508201983
714,2024-07-12 19:50:53.922459,6,0,0,0.0,1,5,2024-07-12,0,1,36,2070.7696749861893,0.2373651161860779,0.22334270735276335,-0.22334270735276335
715,2024-07-12 19:57:02.847015,6,1,0,0.0,1,5,2024-07-12,1,1,36,2070.7696749861893,0.2373651161860779,0.22334270735276335,0.7766572926472366
716,2024-07-12 21:15:28.582661,8,0,0,0.0,1,5,2024-07-12,0,1,64,2070.7696749861893,0.041045058800688636,0.04136939225873243,-0.04136939225873243
717,2024-07-12 21:23:11.109681,8,0,0,0.0,1,5,2024-07-12,0,1,64,2070.7696749861893,0.041045058800688636,0.04136939225873243,-0.04136939225873243
718,2024-07-12 21:37:20.720190,8,0,0,0.0,1,5,2024-07-12,0,1,64,2070.7696749861893,0.041045058800688636,0.04136939225873243,-0.04136939225873243
719,2024-07-12 21:38:35.063004,8,0,0,0.0,1,5,2024-07-12,0,1,64,2070.7696749861893,0.041045058800688636,0.04136939225873243,-0.04136939225873243
720,2024-07-12 21:47:31.788779,8,0,0,0.0,1,5,2024-07-12,0,1,64,2070.7696749861893,0.041045058800688636,0.04136939225873243,-0.04136939225873243
721,2024-07-12 21:50:31.653881,9,0,0,0.0,1,5,2024-07-12,0,1,81,2070.7696749861893,0.015624449540468701,0.016442593182564774,-0.016442593182564774
722,2024-07-12 21:58:14.825066,9,0,0,0.0,1,5,2024-07-12,0,1,81,2070.7696749861893,0.015624449540468701,0.016442593182564774,-0.016442593182564774
723,2024-07-12 22:09:35.792918,9,0,0,0.0,1,5,2024-07-12,0,1,81,2070.7696749861893,0.015624449540468701,0.016442593182564774,-0.016442593182564774
724,2024-07-12 22:17:43.974781,9,0,0,0.0,1,5,2024-07-12,0,1,81,2070.7696749861893,0.015624449540468701,0.016442593182564774,-0.016442593182564774
725,2024-07-12 22:29:14.977438,9,0,0,0.0,1,5,2024-07-12,0,1,81,2070.7696749861893,0.015624449540468701,0.016442593182564774,-0.016442593182564774
726,2024-07-12 22:37:57.132753,7,0,0,0.0,1,5,2024-07-12,0,1,49,2070.7696749861893,0.10347679938435594,0.10023392045771826,-0.10023392045771826
732,2024-07-14 17:18:41.513148,0,1,0,0.0,0,5,2024-07-14,1,1,0,2485.3258813978828,0.9927813596416797,0.9883844429385786,0.011615557061421367
733,2024-07-14 17:20:07.901688,1,1,0,0.0,0,5,2024-07-14,1,1,1,2485.3258813978828,0.9807696328970097,0.9705563170026417,0.029443682997358334
734,2024-07-14 17:21:01.867333,1,1,0,0.0,0,5,2024-07-14,1,1,1,2485.3258813978828,0.9807696328970097,0.9705563170026417,0.029443682997358334
735,2024-07-14 17:22:52.736402,3,1,0,0.0,0,5,2024-07-14,1,1,9,2485.3258813978828,0.8752123645072212,0.8318390349179802,0.16816096508201983
736,2024-07-14 17:27:19.978245,5,1,0,0.0,0,5,2024-07-14,1,1,25,2485.3258813978828,0.4909658362807878,0.4260573723585436,0.5739426276414564
737,2024-07-14 17:31:47.473402,7,1,0,0.0,0,5,2024-07-14,1,1,49,2485.3258813978828,0.11710509858974637,0.10023392045771826,0.8997660795422817
738,2024-07-14 17:35:41.102018,5,0,0,0.0,0,5,2024-07-14,0,1,25,2485.3258813978828,0.4909658362807878,0.4260573723585436,-0.4260573723585436
739,2024-07-14 17:38:20.866816,6,1,0,0.0,0,5,2024-07-14,1,1,36,2485.3258813978828,0.2634453530759222,0.22334270735276335,0.7766572926472366
740,2024-07-14 17:47:03.204471,7,1,0,0.0,0,5,2024-07-14,1,1,49,2485.3258813978828,0.11710509858974637,0.10023392045771826,0.8997660795422817
741,2024-07-17 20:54:52.903154,2,1,0,0.0,0,5,2024-07-17,1,1,4,2000.8271941216078,0.9414394589681665,0.9273753283850786,0.07262467161492137
742,2024-07-17 20:56:26.896186,3,1,0,0.0,0,5,2024-07-17,1,1,9,2000.8271941216078,0.8563564782827365,0.8318390349179802,0.16816096508201983
743,2024-07-17 20:58:05.180635,4,1,0,0.0,0,5,2024-07-17,1,1,16,2000.8271941216078,0.6885512949324541,0.6570963018227935,0.34290369817720645
744,2024-07-17 20:59:32.169260,1,1,0,0.0,0,5,2024-07-17,1,1,1,2000.8271941216078,0.9774529477840437,0.9705563170026417,0.029443682997358334
745,2024-07-17 21:01:06.374451,3,1,0,0.0,0,5,2024-07-17,1,1,9,2000.8271941216078,0.8563564782827365,0.8318390349179802,0.16816096508201983
746,2024-07-17 21:02:52.339902,5,1,0,0.0,0,5,2024-07-17,1,1,25,2000.8271941216078,0.450502221827308,0.4260573723585436,0.5739426276414564
747,2024-07-17 21:04:39.742976,5,1,0,0.0,0,5,2024-07-17,1,1,25,2000.8271941216078,0.450502221827308,0.4260573723585436,0.5739426276414564
748,2024-07-17 21:11:03.531620,5,1,0,0.0,0,5,2024-07-17,1,1,25,2000.8271941216078,0.450502221827308,0.4260573723585436,0.5739426276414564
749,2024-07-17 21:13:45.079186,6,1,0,0.0,0,5,2024-07-17,1,1,36,2000.8271941216078,0.23314474088316958,0.22334270735276335,0.7766572926472366
750,2024-07-17 21:17:45.995261,6,0,0,0.0,0,5,2024-07-17,0,1,36,2000.8271941216078,0.23314474088316958,0.22334270735276335,-0.22334270735276335
751,2024-07-17 21:21:37.396446,6,1,0,0.0,0,5,2024-07-17,1,1,36,2000.8271941216078,0.23314474088316958,0.22334270735276335,0.7766572926472366
752,2024-07-17 21:25:34.963576,7,0,0,0.0,0,5,2024-07-17,0,1,49,2000.8271941216078,0.10132070135181126,0.10023392045771826,-0.10023392045771826
753,2024-07-17 21:29:31.516954,7,0,0,0.0,0,5,2024-07-17,0,1,49,2000.8271941216078,0.10132070135181126,0.10023392045771826,-0.10023392045771826
754,2024-07-17 21:35:22.199801,7,0,0,0.0,0,5,2024-07-17,0,1,49,2000.8271941216078,0.10132070135181126,0.10023392045771826,-0.10023392045771826
755,2024-07-17 21:40:20.879723,7,0,0,0.0,0,5,2024-07-17,0,1,49,2000.8271941216078,0.10132070135181126,0.10023392045771826,-0.10023392045771826
756,2024-07-17 21:49:04.099404,7,0,0,0.0,0,5,2024-07-17,0,1,49,2000.8271941216078,0.10132070135181126,0.10023392045771826,-0.10023392045771826
757,2024-07-17 21:55:47.291477,7,0,0,0.0,0,5,2024-07-17,0,1,49,2000.8271941216078,0.10132070135181126,0.10023392045771826,-0.10023392045771826
758,2024-07-17 21:57:21.481626,7,0,0,0.0,0,5,2024-07-17,0,1,49,2000.8271941216078,0.10132070135181126,0.10023392045771826,-0.10023392045771826
759,2024-07-17 22:09:07.713902,7,0,0,0.0,0,5,2024-07-17,0,1,49,2000.8271941216078,0.10132070135181126,0.10023392045771826,-0.10023392045771826
760,2024-07-17 22:14:52.584462,7,0,0,0.0,0,5,2024-07-17,0,1,49,2000.8271941216078,0.10132070135181126,0.10023392045771826,-0.10023392045771826
761,2024-07-18 19:03:37.627730,1,1,0,0.0,0,5,2024-07-18,1,1,1,2473.4233122651294,0.9806941944308262,0.9705563170026417,0.029443682997358334
762,2024-07-18 19:05:51.396889,3,1,0,0.0,0,5,2024-07-18,1,1,9,2473.4233122651294,0.8747757079959415,0.8318390349179802,0.16816096508201983
763,2024-07-18 19:06:56.083336,5,0,0,0.0,0,5,2024-07-18,0,1,25,2473.4233122651294,0.4899681673063821,0.4260573723585436,-0.4260573723585436
764,2024-07-18 19:08:18.083104,5,1,0,0.0,0,5,2024-07-18,1,1,25,2473.4233122651294,0.4899681673063821,0.4260573723585436,0.5739426276414564
765,2024-07-18 19:09:33.950311,7,0,0,0.0,0,5,2024-07-18,0,1,49,2473.4233122651294,0.11669297696941963,0.10023392045771826,-0.10023392045771826
766,2024-07-18 19:16:21.970980,7,0,0,0.0,0,5,2024-07-18,0,1,49,2473.4233122651294,0.11669297696941963,0.10023392045771826,-0.10023392045771826
767,2024-07-18 19:20:09.521547,6,0,0,0.0,0,5,2024-07-18,0,1,36,2473.4233122651294,0.2626714447710036,0.22334270735276335,-0.22334270735276335
768,2024-07-18 19:22:18.605129,6,1,0,0.0,0,5,2024-07-18,1,1,36,2473.4233122651294,0.2626714447710036,0.22334270735276335,0.7766572926472366
769,2024-07-18 19:26:03.484134,7,0,0,0.0,0,5,2024-07-18,0,1,49,2473.4233122651294,0.11669297696941963,0.10023392045771826,-0.10023392045771826
770,2024-07-18 19:27:05.391555,7,0,0,0.0,0,5,2024-07-18,0,1,49,2473.4233122651294,0.11669297696941963,0.10023392045771826,-0.10023392045771826
771,2024-07-18 19:30:03.884878,7,0,0,0.0,0,5,2024-07-18,0,1,49,2473.4233122651294,0.11669297696941963,0.10023392045771826,-0.10023392045771826
772,2024-07-18 19:32:02.980604,8,0,0,0.0,0,5,2024-07-18,0,1,64,2473.4233122651294,0.04670276525115539,0.04136939225873243,-0.04136939225873243
773,2024-07-18 19:46:06.551239,8,0,0,0.0,0,5,2024-07-18,0,1,64,2473.4233122651294,0.04670276525115539,0.04136939225873243,-0.04136939225873243
774,2024-07-18 19:52:42.718720,7,0,0,0.0,0,5,2024-07-18,0,1,49,2473.4233122651294,0.11669297696941963,0.10023392045771826,-0.10023392045771826
775,2024-07-18 19:58:57.056441,8,0,0,0.0,0,5,2024-07-18,0,1,64,2473.4233122651294,0.04670276525115539,0.04136939225873243,-0.04136939225873243
789,2024-07-25 19:43:25.063729,0,1,0,250.0,0,5,2024-07-25,1,1,0,1567.4312580320413,0.9902044328097501,0.9883844429385786,0.011615557061421367
790,2024-07-25 19:44:24.187313,1,1,0,250.0,0,5,2024-07-25,1,1,1,1567.4312580320413,0.97401695695337,0.9705563170026417,0.029443682997358334
791,2024-07-25 19:45:30.594201,1,1,0,250.0,0,5,2024-07-25,1,1,1,1567.4312580320413,0.97401695695337,0.9705563170026417,0.029443682997358334
792,2024-07-25 19:47:03.682791,2,1,0,250.0,0,5,2024-07-25,1,1,4,1567.4312580320413,0.9328920949284558,0.9273753283850786,0.07262467161492137
793,2024-07-25 19:51:15.681001,3,1,0,250.0,0,5,2024-07-25,1,1,9,1567.4312580320413,0.8375336865917332,0.8318390349179802,0.16816096508201983
794,2024-07-25 19:52:01.536808,4,1,0,250.0,0,5,2024-07-25,1,1,16,1567.4312580320413,0.6565582553179442,0.6570963018227935,0.34290369817720645
795,2024-07-25 19:56:05.517681,4,1,0,250.0,0,5,2024-07-25,1,1,16,1567.4312580320413,0.6565582553179442,0.6570963018227935,0.34290369817720645
796,2024-07-25 19:59:31.784345,7,0,0,250.0,0,5,2024-07-25,0,1,49,1567.4312580320413,0.088830673660336,0.10023392045771826,-0.10023392045771826
797,2024-07-28 12:46:38.414243,1,1,0,250.0,1,5,2024-07-28,1,1,1,1239.7797879116895,0.9710860270727817,0.9705563170026417,0.029443682997358334
798,2024-07-28 13:15:20.655836,2,1,0,250.0,1,5,2024-07-28,1,1,4,1239.7797879116895,0.9256761952337688,0.9273753283850786,0.07262467161492137
799,2024-07-28 13:15:26.301805,4,1,0,250.0,1,5,2024-07-28,1,1,16,1239.7797879116895,0.6313701869687897,0.6570963018227935,0.34290369817720645
800,2024-07-28 13:39:24.605717,5,0,0,250.0,1,5,2024-07-28,0,1,25,1239.7797879116895,0.38843451261371914,0.4260573723585436,-0.4260573723585436
801,2024-07-28 13:39:32.076549,5,0,0,250.0,1,5,2024-07-28,0,1,25,1239.7797879116895,0.38843451261371914,0.4260573723585436,-0.4260573723585436
