date,daily_score,attempts,sends,mean_grade,max_grade,ma_7,ma_30,ma_90,acute_7,chronic_30_daily,chronic_90_daily,chronic_30_expected_7,chronic_90_expected_7,acwr_7_30,acwr_7_90,ramp_7_30,ramp_7_90,chronic_30_sd,chronic_90_sd,chronic_30_sd_7day,chronic_90_sd_7day,z_overshoot_7_30,z_overshoot_7_90,risk_flag_7_30,risk_flag_7_90
2024-11-11,30.0,3.0,0.0,10.0,10.0,34.857142857142854,38.266666666666666,38.077777777777776,244.0,38.266666666666666,38.077777777777776,267.8666666666667,266.5444444444444,0.9109009457441513,0.9154195673016801,-23.866666666666674,-22.544444444444423,52.02117164050203,50.76609232388975,137.63508307097436,134.31445532355735,-0.17340540023766568,-0.16784823636544474,normal,normal
2024-11-12,0.0,0.0,0.0,,,26.571428571428573,39.266666666666666,37.21111111111111,186.0,39.266666666666666,37.21111111111111,274.8666666666667,260.47777777777776,0.6766917293233082,0.714072431002858,-88.86666666666667,-74.47777777777776,51.54638576134577,50.221866056651365,136.37891770872173,132.87456796349562,-0.6516158667314563,-0.5605119092333674,under baseline,under baseline
2024-11-13,0.0,0.0,0.0,,,26.571428571428573,34.0,36.477777777777774,186.0,34.0,36.477777777777774,238.0,255.34444444444443,0.7815126050420168,0.7284278316870458,-52.0,-69.34444444444443,46.85487499017392,50.278600844409006,123.96634693502014,133.02467410258836,-0.4194686806997468,-0.5212900908215429,under baseline,under baseline
2024-11-14,0.0,0.0,0.0,,,22.142857142857142,30.7,36.077777777777776,155.0,30.7,36.077777777777776,214.9,252.54444444444442,0.7212657049790601,0.6137533547450394,-59.900000000000006,-97.54444444444442,45.58822443237453,50.425432271080616,120.61510456106173,133.41315354221027,-0.4966210510531495,-0.731145631855427,under baseline,under baseline
2024-11-15,0.0,0.0,0.0,,,22.142857142857142,30.7,35.25555555555555,155.0,30.7,35.25555555555555,214.9,246.78888888888886,0.7212657049790601,0.6280671739228311,-59.900000000000006,-91.78888888888886,45.58822443237453,50.40344225606936,120.61510456106173,133.3549734311639,-0.4966210510531495,-0.6883049542675593,under baseline,under baseline
2024-11-16,0.0,0.0,0.0,,,4.285714285714286,30.7,35.17777777777778,30.0,30.7,35.17777777777778,214.9,246.24444444444444,0.13959981386691483,0.1218301597328761,-184.9,-216.24444444444444,45.58822443237453,50.45291002348326,120.61510456106173,133.48585284165466,-1.5329754981590542,-1.6199802439061521,under baseline,under baseline
2024-11-17,0.0,0.0,0.0,,,4.285714285714286,30.7,33.2,30.0,30.7,33.2,214.9,232.40000000000003,0.13959981386691483,0.1290877796901893,-184.9,-202.40000000000003,45.58822443237453,48.231231431441316,120.61510456106173,127.60784379399556,-1.5329754981590542,-1.5861093956476973,under baseline,under baseline
2024-11-18,0.0,0.0,0.0,,,4.285714285714286,29.0,33.2,30.0,29.0,33.2,203.0,232.40000000000003,0.1477832512315271,0.1290877796901893,-173.0,-202.40000000000003,45.75572321465971,48.231231431441316,121.05826468389446,127.60784379399556,-1.4290639342281588,-1.5861093956476973,under baseline,under baseline
2024-11-19,0.0,0.0,0.0,,,0.0,26.933333333333334,33.2,0.0,26.933333333333334,33.2,188.53333333333333,232.40000000000003,0.0,0.0,-188.53333333333333,-232.40000000000003,45.613770858744196,48.231231431441316,120.68269405212227,127.60784379399556,-1.5622234390285212,-1.8212046618010118,under baseline,under baseline
2024-11-20,0.0,0.0,0.0,,,0.0,26.933333333333334,33.2,0.0,26.933333333333334,33.2,188.53333333333333,232.40000000000003,0.0,0.0,-188.53333333333333,-232.40000000000003,45.613770858744196,48.231231431441316,120.68269405212227,127.60784379399556,-1.5622234390285212,-1.8212046618010118,under baseline,under baseline
2024-11-21,0.0,0.0,0.0,,,0.0,26.933333333333334,33.2,0.0,26.933333333333334,33.2,188.53333333333333,232.40000000000003,0.0,0.0,-188.53333333333333,-232.40000000000003,45.613770858744196,48.231231431441316,120.68269405212227,127.60784379399556,-1.5622234390285212,-1.8212046618010118,under baseline,under baseline
2024-11-22,0.0,0.0,0.0,,,0.0,25.8,33.2,0.0,25.8,33.2,180.6,232.40000000000003,0.0,0.0,-180.6,-232.40000000000003,45.85389089646402,48.231231431441316,121.31799195673239,127.60784379399556,-1.488649763214102,-1.8212046618010118,under baseline,under baseline
2024-11-23,0.0,0.0,0.0,,,0.0,25.8,33.2,0.0,25.8,33.2,180.6,232.40000000000003,0.0,0.0,-180.6,-232.40000000000003,45.85389089646402,48.231231431441316,121.31799195673239,127.60784379399556,-1.488649763214102,-1.8212046618010118,under baseline,under baseline
2024-11-24,68.0,11.0,5.0,6.181818181818182,8.0,0.0,23.266666666666666,33.2,0.0,23.266666666666666,33.2,162.86666666666667,232.40000000000003,0.0,0.0,-162.86666666666667,-232.40000000000003,45.07765968080917,48.231231431441316,119.2642772002243,127.60784379399556,-1.3655947152829462,-1.8212046618010118,under baseline,under baseline
2024-11-25,0.0,0.0,0.0,,,9.714285714285714,25.533333333333335,33.955555555555556,68.0,25.533333333333335,33.955555555555556,178.73333333333335,237.6888888888889,0.38045505408429686,0.28608825729244575,-110.73333333333335,-169.6888888888889,45.57429200716146,48.237919512571935,120.57824282878794,127.6255387934154,-0.9183525214458995,-1.3295841137529731,under baseline,under baseline
2024-11-26,0.0,0.0,0.0,,,9.714285714285714,22.866666666666667,33.43333333333333,68.0,22.866666666666667,33.43333333333333,160.06666666666666,234.0333333333333,0.4248229904206581,0.2905569007263923,-92.06666666666666,-166.0333333333333,44.607663894906196,48.349395497191225,118.02078523347667,127.92047652587411,-0.7800885791814905,-1.2979417982370494,under baseline,under baseline
2024-11-27,0.0,0.0,0.0,,,9.714285714285714,18.866666666666667,31.977777777777778,68.0,18.866666666666667,31.977777777777778,132.06666666666666,223.84444444444443,0.5148914689550732,0.30378238856348655,-64.06666666666666,-155.84444444444443,40.81643797779762,47.340501646368644,107.9901442927446,125.25119429733526,-0.5932640157697338,-1.2442551571562943,under baseline,under baseline
2024-11-28,0.0,0.0,0.0,,,9.714285714285714,18.866666666666667,31.977777777777778,68.0,18.866666666666667,31.977777777777778,132.06666666666666,223.84444444444443,0.5148914689550732,0.30378238856348655,-64.06666666666666,-155.84444444444443,40.81643797779762,47.340501646368644,107.9901442927446,125.25119429733526,-0.5932640157697338,-1.2442551571562943,under baseline,under baseline
2024-11-29,0.0,0.0,0.0,,,9.714285714285714,18.866666666666667,30.833333333333332,68.0,18.866666666666667,30.833333333333332,132.06666666666666,215.83333333333331,0.5148914689550732,0.3150579150579151,-64.06666666666666,-147.83333333333331,40.81643797779762,46.84668995297914,107.9901442927446,123.94469136213095,-0.5932640157697338,-1.1927363060787055,under baseline,under baseline
